batch_id,source_id,corpus,folder_name,packet_path,packet_characters,semantic_review_status,mapping_status,original_verification_status
BATCH-002-CH01-EXPANDED,B0149,book,"Epstein, Stephan R.; Prak, Maarten：Guilds, Innovation, and the European Economy, 1400-1800, 2008","D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0149_Epstein, Stephan R.; Prak, Maarten：Guilds, Innovation, and the European Economy, 1400-1800, 2008.md",186521,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0130,book,Donald Quataert：《Ottoman Manufacturing in the Age of the Industrial Revolution》,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0130_Donald Quataert：《Ottoman Manufacturing in the Age of the Industrial Revolution》.md,139859,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0086,book,Colleen E. Kriger：《Cloth in West African History》,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0086_Colleen E. Kriger：《Cloth in West African History》.md,165000,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0259,book,"Kenneth Pomeranz：《The Great Divergence China, Europe, and the Making of the Modern World Economy》","D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0259_Kenneth Pomeranz：《The Great Divergence China, Europe, and the Making of the Modern World Economy》.md",131622,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0334,book,"Parthasarathi, Prasannan：Why Europe Grew Rich and Asia Did Not：Global Economic Divergence, 1600-1850, 2011","D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0334_Parthasarathi, Prasannan：Why Europe Grew Rich and Asia Did Not：Global Economic Divergence, 1600-1850, 2011.md",136145,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0169,book,Giorgio Riello：《Cotton The Fabric That Made the Modern World》,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0169_Giorgio Riello：《Cotton The Fabric That Made the Modern World》.md,171204,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0154,book,Finlay Robert：《The pilgrim art cultures of porcelain in world history》,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0154_Finlay Robert：《The pilgrim art cultures of porcelain in world history》.md,164519,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0225,book,John Heskett：《Industrial Design》，1980,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0225_John Heskett：《Industrial Design》，1980.md,584843,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0084,book,"Clive Dilnot：《A John Heskett Reader Design, History, Economics》","D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0084_Clive Dilnot：《A John Heskett Reader Design, History, Economics》.md",188219,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0318,book,"Morris, William：Hopes and Fears for Art, 1882","D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0318_Morris, William：Hopes and Fears for Art, 1882.md",179156,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0090,book,"Crane, Walter：The Bases of Design, 1898","D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0090_Crane, Walter：The Bases of Design, 1898.md",998878,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0091,book,"Crawford, Alan：《C.R. Ashbee architect, designer romantic socialist》","D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0091_Crawford, Alan：《C.R. Ashbee architect, designer romantic socialist》.md",1636469,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0097,book,"Daniel Berkeley Updike：《Printing Types Their History, Forms, and Use》","D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0097_Daniel Berkeley Updike：《Printing Types Their History, Forms, and Use》.md",203633,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0101,book,David Raizman：《History of Modern Design》,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0101_David Raizman：《History of Modern Design》.md,182944,complete,complete,partial_clean_text_spot_check
BATCH-002-CH01-EXPANDED,B0031,book,Arthur J. Pulos：《American design ethic a history of industrial design to 1940》,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\packets\B0031_Arthur J. Pulos：《American design ethic a history of industrial design to 1940》.md,184814,complete,complete,partial_clean_text_spot_check
